Date	TheAllstateCorporation_ALL_	VanguardTotalBondMarketIndexFund_BND_	BitcoinUSDPrice_BTCUSD_	IntelCorporation_INTC_	CoffeeFutures_KC_F_	NextEraEnergy_Inc__NEE_	NVIDIACorporation_NVDA_	Silver_SI_F_	SyscoCorporation_SYY_	UnitedHealthGroupIncorporated_UNH_	WalmartInc__WMT_	ExxonMobilCorporation_XOM_
2023-01-05	139.34	72.55	16825.69	27.56	160.55	82.63	14.27	23.26	76.27	489.96	47.76	109.21
2023-01-06	141.37	73.35	16948.06	28.73	158.3	83.65	14.86	23.82	78.71	490	48.93	110.53
2023-01-09	140.01	73.55	17177.98	29.31	158.05	84.07	15.63	23.71	79.2	490.06	48.32	108.47
2023-01-10	141.26	73.26	17443.5	29.44	150.9	84.54	15.91	23.51	79.96	486	48.29	110.09
2023-01-11	138.23	73.65	17944.27	29.85	143.9	85	16	23.33	80.6	493.4	48.71	111.37
2023-01-12	137.07	74.22	18847.75	30.29	149.4	85.07	16.51	23.86	80.25	495.67	48.27	113.22
2023-01-13	138.97	73.97	19934.88	30.11	151.7	84.68	16.9	24.23	80.33	489.57	48.43	113.15
2023-01-17	135.52	73.87	21136.33	29.6	151.1	85.74	17.7	23.94	79.87	485.08	48.14	112.93
2023-01-18	132.43	74.55	20674.29	28.81	155	83.8	17.38	23.53	77.3	476.24	46.95	110.61
2023-01-19	124.64	74.4	21084.22	28.42	154.6	82.59	16.77	23.75	76.97	484.36	46.28	111.32
2023-01-20	125.65	74.07	22669.81	29.22	154.8	81.82	17.84	23.83	77.83	486.72	46.85	113.35
2023-01-23	125.24	73.89	22920.29	30.27	158.55	82.67	19.19	23.45	79.25	485.81	47.55	112.76
2023-01-24	127.26	74.22	22636.17	29.92	159.85	83.9	19.27	23.65	78.11	491.6	47.67	113.81
2023-01-25	128.62	74.31	23062.36	29.7	162.45	76.59	19.32	23.84	79.15	492.5	47.45	113.21
2023-01-26	128.6	74.17	23010.47	30.09	167.15	76.4	19.8	23.93	78.34	492.48	47.4	117.76
2023-01-27	127.83	74.09	23084.4	28.16	169.9	75.58	20.36	23.53	77.89	486.05	47.77	115.61
2023-01-30	128	73.88	22836.03	27.95	170.4	75.05	19.16	23.65	78.1	485.79	47.38	113.56
2023-01-31	128.47	74.22	23128.86	28.26	181.75	74.63	19.54	23.75	77.46	499.19	47.96	116.01
2023-02-01	128.16	74.52	23735.97	29.07	175.9	74.24	20.94	23.52	77.92	497	48.22	114.74
2023-02-02	131.89	74.57	23493.84	30.19	177.9	75.6	21.71	23.53	77.13	470.83	47.87	111.15
2023-02-03	131.33	73.91	23433.54	30.32	172.8	74.67	21.1	22.33	76.72	472.02	47.24	111.92
2023-02-06	134.98	73.45	22764.07	28.69	175.7	75.51	21.09	22.18	76.91	475.24	46.89	111.73
2023-02-07	136.72	73.35	23244.67	29.05	177.05	76.08	22.17	22.12	77.26	476.88	46.99	114.92
2023-02-08	136.83	73.48	22964.38	28.24	175.6	75.03	22.21	22.37	76.22	483.22	46.74	113.92
2023-02-09	133.56	73.18	21800.63	27.73	173.65	73.27	22.34	22.1	76.46	485.73	47.17	114.35
2023-02-10	135.41	72.87	21628.97	27.8	174.75	74.74	21.27	22.03	77.58	494.25	47.91	119.17
2023-02-13	136.51	73.07	21789.14	28.55	177.05	75.62	21.79	21.82	78.23	495.35	48.64	117.8
2023-02-14	135.04	72.82	22206.27	28.64	183.55	76.03	22.97	21.84	77.78	492.83	48.5	116.42
2023-02-15	137.15	72.66	24329.04	28.85	176.85	76.94	22.76	21.55	77.38	491.25	48.86	116.07
2023-02-16	137.1	72.38	23516.15	28.2	180.7	75.69	22	21.68	77.47	487.35	48.09	115.73
2023-02-17	135.05	72.54	24577.6	27.61	188.7	76.07	21.39	21.69	78.71	499.08	48.81	111.28
2023-02-21	134.41	71.91	24454.43	26.06	194.45	73.66	20.66	21.87	76.81	491.31	49.11	111.17
2023-02-22	133.28	72.07	24184.44	25.47	199.5	73.68	20.75	21.66	77.47	488.89	48.08	109.73
2023-02-23	131.85	72.33	23943.32	25.61	193.65	72.87	23.66	21.3	76.55	491.69	47.36	110.74
2023-02-24	131.59	71.93	23186.88	25.14	191.2	72.92	23.29	20.81	75.83	484.33	47.49	110.75
2023-02-27	128.95	72.05	23489.52	24.9	190.7	71.86	23.5	20.67	75.7	483.32	47.15	110.55
2023-02-28	128.78	72.07	23145.32	24.93	190.4	71.03	23.22	20.96	74.57	475.94	47.38	109.91
2023-03-01	127.61	71.48	23631.52	25.33	185.3	69.87	22.7	20.96	75.09	475.22	46.72	110.89
2023-03-02	126.28	71.33	23468.24	26.2	183.95	72.21	23.31	20.77	75.55	477.7	46.83	111.4
2023-03-03	128.13	71.88	22358.18	26.4	180.8	73.83	23.89	21.09	76.26	478.56	46.89	112.81
2023-03-06	127.6	71.71	22410.31	25.99	182.45	74.4	23.55	20.98	76.35	480.78	46.88	113.81
2023-03-07	124.58	71.63	22198.48	25.53	184.55	73.75	23.29	20.05	75.62	473.88	46.42	111.61
2023-03-08	122.4	71.57	21698.37	25.98	179.55	74.25	24.18	20	74.84	470.6	46.03	109.98
2023-03-09	119.4	71.81	20367.01	26.44	178	73.76	23.44	20.02	74.31	464.91	45.72	109.13
2023-03-10	118.2	72.67	20230.08	27.22	182.25	73.01	22.97	20.38	73.13	460.33	45.66	107.78
2023-03-13	114.18	73.25	24220	26.95	183.2	73.29	22.97	21.79	73.85	463.68	45.79	106.54
2023-03-14	114.36	72.79	24762.65	28.01	180.9	74.55	24.06	21.93	74.66	464.58	46.03	106.94
2023-03-15	110.61	73.54	24377.16	28.41	178.05	75.52	24.23	21.77	74.98	465.43	46.55	101.62
2023-03-16	112.1	73.19	25051.85	30.18	185.5	76.23	25.54	21.59	74.5	472.02	46.09	101.03
2023-03-17	105.11	73.72	27453.62	29.81	183	75.67	25.73	22.35	72.94	469.5	46.47	99.84
2023-03-20	109.2	73.4	27823.32	29.16	184.9	75.97	25.9	22.53	74.09	476.96	46.97	102.45
2023-03-21	112.54	73.2	28207.33	28.46	186.7	75.36	26.2	22.32	75.2	480.1	46.81	107.04
2023-03-22	108.53	73.85	27325.15	28.13	178	74.13	26.47	22.67	74.06	475.52	46.51	104.59
2023-03-23	105.58	74.02	28352.94	29.03	174.3	73.81	27.19	23.14	73.23	469.91	46.88	103.41
2023-03-24	105.59	74.17	27489.24	29.36	179.25	75.69	26.78	23.25	74.64	475.99	47.27	103.53
2023-03-27	106.99	73.4	27142.87	29.18	176.9	75.44	26.53	23.05	76.04	481.9	48.06	105.8
2023-03-28	106.34	73.27	27274.15	29.29	173.75	75.24	26.41	23.32	76.36	472.58	47.87	107.12
2023-03-29	109.7	73.35	28359.54	31.52	169.7	76.11	26.98	23.38	77.39	466.59	48.08	108.96
2023-03-30	109.09	73.45	28035.48	32.09	169.8	76.59	27.38	23.9	76.94	470.06	48.56	109.49
2023-03-31	110.81	73.83	28474.4	32.67	170.5	77.08	27.78	24.08	77.23	472.59	49.15	109.66
2023-04-03	114.25	73.96	27811.77	32.89	176.25	76.67	27.97	23.94	78.16	494.19	49.56	116.13
2023-04-04	113.17	74.26	28179.64	33.1	174.85	77.16	27.45	25.02	77.74	493.25	49.08	115.02
2023-04-05	114.88	74.46	28175.37	32.83	180.15	78.33	26.88	24.96	77.45	509.23	49.89	116.99
2023-04-06	115.22	74.44	28053.46	32.81	183.6	78.97	27.04	25.02	77.27	512.81	50.27	115.05
2023-04-10	116.11	73.94	29660.41	32.52	182.6	78.43	27.58	24.85	77.71	515.18	50.17	114.54
2023-04-11	116.1	73.97	30227.19	32.35	190.5	78.34	27.17	25.13	78.32	520.97	50.02	115.35
2023-04-12	116.08	74.05	29912.2	32.02	190.25	78.59	26.5	25.4	74.83	521.19	49.78	115.23
2023-04-13	114.11	74.01	30406.78	32.13	196.1	78.85	26.46	25.87	74.66	526.23	49.83	115.77
2023-04-14	112.13	73.68	30492.92	31.89	193.4	78.02	26.76	25.42	73.48	511.79	49.49	116.05
2023-04-17	114.89	73.28	29449.91	32.14	201	78.54	27	25.05	75.28	505.35	49.84	114.7
2023-04-18	114.14	73.39	30393.4	31.83	205.25	78.3	27.67	25.25	74.77	504.48	49.95	116.94
2023-04-19	116.51	73.29	28809.72	31.15	202.55	78.94	27.93	25.37	74.76	486.2	50	116.57
2023-04-20	117.38	73.61	28248.18	30.86	195.9	78.75	27.1	25.37	74.4	487.46	50.32	115.64
2023-04-21	115.78	73.48	27253.85	30.3	194.2	78.99	27.12	25.05	75.56	483.82	50.58	116.01
2023-04-24	115.9	73.77	27515.05	29.66	196.75	79.04	27.04	25.31	75.5	488.94	50.92	118.2
2023-04-25	114.91	74.25	28304.42	28.88	192.45	77.82	26.24	24.88	74.97	491.92	50.52	116.52
2023-04-26	114.06	73.99	28426.08	29.05	195.85	74.07	26.96	24.87	73.97	482.95	50.3	115.45
2023-04-27	115.25	73.67	29483.72	29.86	192.1	75.85	27.23	24.98	75.08	490.47	50.46	116.83
2023-04-28	115.76	74.08	29338.63	31.06	189.85	76.63	27.75	25	76.74	492.09	50.32	118.34
2023-05-01	115.86	73.14	28077.27	30.3	189.25	76.8	28.91	25.01	76.82	495.7	50.53	114.67
2023-05-02	112.39	73.86	28684.4	29.77	190.65	75.94	28.21	25.4	75.8	493.39	50.39	110.1
2023-05-03	111.5	74.17	29038.75	30.65	189.2	75.39	27.8	25.48	75.32	489.44	50.21	107.93
2023-05-04	114.02	74.07	28857.23	31.24	186.4	75.51	27.56	26.03	75.55	487.28	50.16	106.04
2023-05-05	115.73	73.8	29536.76	30.99	191	75.51	28.68	25.74	76.77	494.28	50.59	108.68
2023-05-08	116.12	73.45	27695.06	30.77	186.9	76.06	29.15	25.64	76.08	492.62	50.91	109.11
2023-05-09	118.42	73.37	27647.29	30.1	188	75.58	28.57	25.7	75.98	490.38	50.99	109.14
2023-05-10	117.67	73.82	27624.01	29.97	187.45	76.89	28.89	25.46	73.39	490.07	50.85	107.74
2023-05-11	118.33	74.06	26986.56	28.86	185.8	76.1	28.58	24.25	73.66	488.76	51.04	105.79
2023-05-12	118.26	73.67	26808.84	28.95	186	77.96	28.34	23.99	74.64	491.23	51.02	105.78
2023-05-15	117.93	73.48	27171.13	29.8	193.05	77.54	28.95	24.13	74.45	486.86	50.63	105.07
2023-05-16	116.81	73.3	27037.68	29.22	190.35	75.84	29.21	23.74	73.42	479.72	49.93	102.52
2023-05-17	119	73.17	27407.77	28.87	189.85	75.34	30.18	23.75	73.3	484.81	49.84	104.82
2023-05-18	118.89	72.87	26820.49	29.68	190.45	75.1	31.68	23.5	73.19	479.23	50.49	105.77
2023-05-19	117.78	72.67	26890.27	29.93	192	74.48	31.26	23.92	73.13	478.82	49.97	106.26
2023-05-22	118.09	72.65	26854.73	30.28	189.2	74.58	31.18	23.72	71.8	480.62	49.53	104.97
2023-05-23	116.26	72.7	27223.22	29.51	187.45	74.16	30.69	23.47	70.8	479.44	49.44	106.4
2023-05-24	113.4	72.5	26321.4	29	188	74.24	30.54	23.11	71.26	480.83	49.21	107.59
2023-05-25	111.04	72.23	26479.06	27.4	182.7	73.39	37.98	22.79	70.51	477.7	48.72	105.66
2023-05-26	109.53	72.32	26714.86	29	181.6	73.92	38.95	23.24	70.72	481.52	48.81	104.97
2023-05-30	110.66	72.8	27700.15	29.99	177.1	72.69	40.11	23.13	69.52	479.85	48.69	104.04
2023-05-31	108.45	73.04	27223.08	31.44	178.65	73.46	37.83	23.47	69.95	487.24	48.96	102.18
2023-06-01	109.2	73.05	26828.42	31.13	183.05	72.96	39.77	23.88	71.28	493.63	49.14	103.36
2023-06-02	110.08	72.64	27250.69	31.31	180.3	73.85	39.33	23.64	72.64	499.58	49.61	105.76
2023-06-05	109.48	72.65	25741.5	29.86	183.1	73.59	39.17	23.53	72.54	498.19	49.93	105.29
2023-06-06	109.99	72.75	27243.63	30.96	182.6	73.38	38.65	23.57	72.87	487.57	49.93	106.15
2023-06-07	112.22	72.34	26346.41	31.28	185.4	74.17	37.48	23.44	72.69	482.13	50	108.53
2023-06-08	111.91	72.7	26508.32	31.82	194.85	74.9	38.51	24.26	72.08	490.23	50.72	108.19
2023-06-09	111.96	72.55	26482.81	31.34	190.65	74.07	38.77	24.33	72.54	493.62	51.03	107.39
2023-06-12	112.35	72.7	25905.82	33.07	185.55	73.98	39.48	23.99	72.33	492.59	51.37	106.42
2023-06-13	113.45	72.38	25930.23	33.91	182.75	74.35	41.02	23.76	72.76	491.31	51.77	106.44
2023-06-14	111.4	72.44	25123.34	35.58	184.4	73.4	43	24.04	72.83	459.86	52.29	105.16
2023-06-15	110.54	72.89	25569.99	35.82	187	74.36	42.65	23.89	73.4	465.89	52.58	105.89
2023-06-16	111.17	72.73	26329.6	36.37	184.9	75.59	42.69	24.08	73.39	458.49	51.84	105.13
2023-06-20	108.61	72.83	28320.43	35	177.45	74.76	43.81	23.19	72.48	469.39	51.39	102.72
2023-06-21	107.73	72.95	29995.08	32.9	172	75.78	43.05	22.77	72.6	476.75	51.49	103.87
2023-06-22	108	72.6	29886.31	32.71	171.7	75.13	43.03	22.44	73.24	479.05	51.92	103.3
2023-06-23	107.53	72.81	30707.61	33	168.05	74.17	42.21	22.33	72.45	477	51.82	102.4
2023-06-26	108.96	72.9	30272.18	33.34	167.95	74.29	40.63	22.81	72.37	479.06	51.68	104.29
2023-06-27	108.64	72.76	30697.38	34.1	169.45	73.91	41.88	22.94	73.38	482.56	51.5	104.55
2023-06-28	108.86	72.99	30074.94	33.57	165.65	73.44	41.12	22.87	72.87	474.45	51.78	105.4
2023-06-29	109.09	72.44	30446.47	32.91	163.6	72.81	40.82	22.59	73.13	476.44	51.43	106.7
2023-06-30	109.04	72.69	30466.72	33.44	161	74.2	42.3	22.81	74.2	480.64	52.39	107.25
2023-07-03	110.51	72.3	31161.8	33.62	162.5	74.38	42.41	22.9	75.3	477.88	52.73	107.46
2023-07-05	110.04	72	30499.27	32.51	161.05	74.95	42.32	23.2	74.28	471.22	52.7	106.91
2023-07-06	108.76	71.54	29899.38	31.97	162.35	73.02	42.1	22.69	74.18	469.36	52.37	102.92
2023-07-07	108.27	71.5	30352.08	31.85	162.8	72.05	42.5	23.09	74.33	461.58	51.16	103.16
2023-07-10	106.75	71.75	30419.89	32.74	161.75	71.71	42.18	23.15	74.07	463.05	51.63	104.69
2023-07-11	109.07	71.9	30626.55	33.3	159.3	72.19	42.41	23.09	73.99	462.89	51.55	105.97
2023-07-12	107.6	72.47	30381.81	33.98	158.75	73.47	43.9	24.12	73.83	451.7	51.68	106.49
2023-07-13	104.83	72.91	31471.83	33.87	159.35	73.71	45.98	24.77	73.29	447.75	51.38	104.54
2023-07-14	101.18	72.57	30330.52	33.15	161.95	73.2	45.47	25.01	73.1	480.17	51.55	100.94
2023-07-17	102.41	72.65	30143.08	34.37	154.75	72.66	46.46	24.84	73.41	484.08	51.62	101.38
2023-07-18	103.42	72.74	29861.93	34.5	155.25	72.05	47.49	25.08	72.48	500	51.52	100.92
2023-07-19	105.79	72.91	29916.72	34.46	152.45	72.1	47.08	25.22	74.15	503.7	51.54	101.62
2023-07-20	111.98	72.57	29809.13	33.37	158.05	74.1	45.52	24.81	75.36	504.24	52.49	103.41
2023-07-21	110.82	72.62	29907.98	34.02	161.85	75.9	44.31	24.7	75.2	506.53	52.79	103.89
2023-07-24	112.11	72.5	29176.98	33.63	163	75.5	44.61	24.44	75.81	508.68	53.1	105.52
2023-07-25	110.47	72.42	29225.14	34.1	161.85	75.44	45.68	24.68	75.52	510.93	53.06	105.68
2023-07-26	112.96	72.66	29353.23	34.36	163.15	74.37	45.45	24.83	75.45	508	53.25	105.09
2023-07-27	112.78	72.04	29214.92	34.55	161.45	73.27	45.9	24.24	75.5	505.23	53.05	105.42
2023-07-28	112.46	72.29	29316.15	36.83	157.9	72.85	46.75	24.37	76.06	502.91	53.3	104.16
2023-07-31	112.68	72.42	29230.67	35.77	164.65	73.3	46.73	24.85	76.31	506.37	53.29	107.24
2023-08-01	113.03	71.78	29697.27	35.8	164.55	72.17	46.51	24.21	76.16	504.74	53.04	106.62
2023-08-02	106.51	71.55	29164.22	34.39	166.95	71.91	44.27	23.75	75.63	504.8	53.07	105.29
2023-08-03	111.36	71.11	29174.18	34.87	164.75	70.1	44.52	23.59	74.22	504.86	53.09	107.12
2023-08-04	109.87	71.7	29076.48	35.14	161.35	69.17	44.68	23.62	73.79	502.73	52.78	107.42
2023-08-07	110.74	71.59	29179.21	35.23	163.95	68.64	45.42	23.14	74.17	510.74	53.5	107.2
2023-08-08	110.44	71.85	29770.01	35.02	161.35	68.71	44.66	22.72	73.11	505.86	53.55	107.73
2023-08-09	109.6	71.87	29562.76	34.28	160.75	68.92	42.55	22.65	73.53	502.11	53.64	109.56
2023-08-10	110.69	71.47	29424.03	34.68	159.9	68.29	42.39	22.75	72.07	503.48	53.42	110.12
2023-08-11	109.04	71.24	29400.45	34.89	157.8	68.92	40.85	22.67	71.96	508.01	53.73	111.83
2023-08-14	106.9	71.15	29405.49	35.68	151.1	68.56	43.75	22.64	70.95	510.93	53.33	111.92
2023-08-15	105.07	70.99	29170.14	34.77	149.25	67.35	43.94	22.59	71.21	506.69	53.06	108.16
2023-08-16	109.74	70.79	28700.51	33.53	148.9	67.56	43.49	22.48	72.08	503.56	53.09	106.34
2023-08-17	107.91	70.72	26627.57	32.58	147	67.51	43.34	22.67	71.46	493.96	51.9	108.4
2023-08-18	106.19	70.87	26048.89	32.75	147.45	67.83	43.3	22.69	71.47	498.44	52.64	110.04
2023-08-21	105.29	70.53	26125.18	33.14	147.55	67.08	46.97	23.3	71.07	497.68	52.5	108.71
2023-08-22	105.12	70.62	26042.11	32.89	146.6	67.52	45.67	23.42	70.2	492.34	52.34	108.1
2023-08-23	105.62	71.26	26427.54	33.98	152.95	67.89	47.12	24.36	70.32	489.44	52.7	107.15
2023-08-24	105.34	71.09	26163.49	32.59	153	67.22	47.16	24.21	69.9	488.1	52.3	106.35
2023-08-25	105.14	71.09	26049.39	33.25	151.75	67.96	46.02	24.22	69.76	489.12	52.61	108.25
2023-08-28	105.42	71.22	26101.04	33.62	151.8	68.02	46.84	24.24	70.28	491.28	52.91	109.16
2023-08-29	106.56	71.66	27717.98	34.31	151.35	67.51	48.78	24.78	70.48	492.83	53.35	109.81
2023-08-30	109.26	71.63	27306.06	34.53	153.35	67.09	49.26	24.73	70.09	491.53	53.73	110.88
2023-08-31	107.81	71.75	25932.45	35.14	152.7	66.8	49.36	24.47	69.65	476.58	54.2	111.19
2023-09-01	110.56	71.21	25794.88	36.61	150.95	66.87	48.51	24.23	70.29	476.24	53.86	113.52
2023-09-05	107.22	70.82	25783.91	36.71	151.4	66.2	48.55	23.56	68.66	480.81	53.42	113.53
2023-09-06	107.93	70.74	25747.63	36.98	151.75	65.69	47.06	23.21	68.45	476.94	53.82	114.51
2023-09-07	107.73	70.98	26276.3	38.18	147.4	66.25	46.24	22.95	69.16	484.81	54.49	113.95
2023-09-08	106.2	71	25906.34	38.01	146.25	66.83	45.57	22.89	69.95	480.77	54.59	115.61
2023-09-11	107.78	70.89	25152.14	38.59	151.55	67.53	45.18	23.1	70.17	479.38	54.78	114.16
2023-09-12	109.49	70.94	25840.61	38.86	150.7	67.73	44.87	23.13	69.95	479.9	54.84	117.49
2023-09-13	108.9	71.05	26226.65	38.71	151.05	68.43	45.49	22.91	69.91	479.84	54.85	116.44
2023-09-14	110.55	70.93	26532.76	38.67	153.1	69.28	45.58	22.75	71.07	483.6	55.08	118.52
2023-09-15	108.78	70.79	26602.42	37.88	158.25	68.64	43.9	23.13	71.02	486.7	54.88	116.7
2023-09-18	111.04	70.86	26764.49	37.99	158.7	68.24	43.97	23.23	70.82	486.06	54.47	117.64
2023-09-19	113.38	70.71	27216.13	36.34	167.5	67.59	43.52	23.19	70.51	480.66	54.46	117.33
2023-09-20	114.15	70.62	27123.94	34.69	158.2	67.35	42.24	23.58	70.59	492.13	54.64	116.4
2023-09-21	113.85	70.18	26564.54	34.65	154.85	66.91	41.02	23.44	69.52	501.14	53.97	114.76
2023-09-22	114.09	70.47	26578.4	34.18	151.15	67.7	41.61	23.6	68.63	506.1	54.12	114.94
2023-09-25	115.24	69.95	26296.08	34.29	148.8	67.47	42.22	23.15	68.79	510.28	54.36	116.23
2023-09-26	113.27	69.88	26208.44	33.83	150.85	65.34	41.91	22.95	66.23	505.45	54.17	116.41
2023-09-27	113.02	69.63	26357.62	34.61	149.25	59.96	42.47	22.48	65.21	503.73	53.91	120.2
2023-09-28	112.49	69.81	27027.14	35.18	147.2	57.08	43.09	22.51	66.52	510.1	54.18	119.47
2023-09-29	111.41	69.78	26907	35.55	146.15	57.29	43.5	22.24	66.05	504.19	53.31	117.58
2023-10-02	110.91	69.11	27504.04	35.46	149.1	52.15	44.78	21.22	65.18	514.57	53.37	115.63
2023-10-03	109.91	68.55	27428.96	35.69	148.75	52.78	43.52	21.18	64.28	509.47	53.03	115.83
2023-10-04	111.45	69	27786.75	35.93	146.35	50.62	44.04	20.96	65	510.62	53.67	111.5
2023-10-05	112.37	69.05	27412.96	35.89	145.4	49.45	44.69	20.85	63.65	516.23	53.03	108.99
2023-10-06	113.15	68.78	27945.17	36.19	146.05	50.24	45.76	21.54	62.95	524.81	52.14	107.17
2023-10-09	114.17	69.48	27596.67	36.06	146.05	49.32	45.27	21.74	63.43	526.51	51.95	110.92
2023-10-10	114.72	69.41	27393.29	36.43	147.5	51.58	45.8	21.78	64.27	524.24	52.53	110.45
2023-10-11	114.77	69.73	26869.19	36.88	147.7	53.54	46.81	21.96	64.08	524.13	52.74	106.49
2023-10-12	113.98	69.13	26750.51	36.84	149.3	53	46.95	21.79	62.69	525.54	52.98	106.47
2023-10-13	120.32	69.45	26863.53	35.97	154.9	54.49	45.46	22.73	63.26	539.4	53.28	109.87
2023-10-16	124.92	69.09	28520.24	36.56	154.15	54.38	46.1	22.61	64.4	538.03	53.74	109.95
2023-10-17	127.92	68.64	28408.83	36.06	157.05	54.17	43.94	22.86	64.86	536.65	53.81	111.39
2023-10-18	127.41	68.34	28326.51	35.64	158.05	53.24	42.2	22.94	65.18	536.06	53.85	112.95
2023-10-19	124.74	68.04	28735.34	35.67	163.95	52.39	42.1	22.89	65.66	531.63	53.59	113.02
2023-10-20	123.19	68.29	29684.73	34.92	165.25	51.96	41.39	23.35	65.43	527.03	52.92	111.08
2023-10-23	121.83	68.55	33087.58	33.85	165.85	51.52	42.98	23.07	65	521.57	53.67	109.45
2023-10-24	124.29	68.78	33922.52	34.59	168.15	55.12	43.66	22.98	65.32	525	54.42	108.39
2023-10-25	125.19	68.26	34506.35	32.83	162.3	56.46	41.78	22.88	65.74	530.21	54.25	108.59
2023-10-26	125.62	68.72	34154.71	32.52	161.2	57.57	40.33	22.79	65.47	528.36	53.92	107.6
2023-10-27	123.3	68.72	33906.09	35.54	160.95	56.24	40.5	22.77	64.49	524.66	53.72	105.55
2023-10-30	125.47	68.55	34493.79	35.69	159.1	57.2	41.16	23.28	65.54	529.99	54.34	105.88
2023-10-31	128.13	68.53	34656.4	36.5	167.3	58.3	40.78	22.84	66.49	535.56	54.47	105.85
2023-11-01	129.75	68.99	35440.1	37.29	159.8	58.43	42.33	22.68	65.65	531.6	54.96	105.64
2023-11-02	131.36	69.39	34950	37.7	165.35	59.91	43.51	22.75	65.65	536.13	55.17	109.11
2023-11-03	131.73	69.8	34731.27	38.14	170.9	59.38	45.01	23.2	67.02	530.9	54.89	107.78
2023-11-06	130.52	69.5	35059.46	37.95	173.7	59.04	45.75	23.15	66.82	533.46	54.96	105.87
2023-11-07	129.66	69.85	35416.28	38.77	170.75	58.46	45.96	22.51	67.56	537.83	55.22	104.21
2023-11-08	129.28	70.07	35639.13	37.92	174.35	57.5	46.57	22.65	67.03	536.73	54.77	102.93
2023-11-09	128.99	69.55	36706.59	37.8	178.8	54.72	46.95	22.83	66.69	539	54.64	102.96
2023-11-10	130.32	69.68	37324.83	38.86	174.5	55.14	48.34	22.22	67.34	541.21	55.4	103.75
2023-11-13	129.85	69.66	36475.67	38.23	178.65	54.5	48.62	22.3	67.23	542.57	55.89	104.84
2023-11-14	131.65	70.51	35554.09	39.41	176.45	57.55	49.66	23.08	68.97	540.46	55.88	104.29
2023-11-15	131.57	70.12	37885.35	40.61	180.8	57	48.89	23.49	70.5	538.41	56.59	103.66
2023-11-16	134.75	70.54	36161.15	43.35	176.1	56.6	49.48	23.89	70.67	539.82	52.01	102.46
2023-11-17	134.19	70.64	36630.38	43.81	170.95	57.37	49.3	23.81	70.89	536.29	51.78	104.96
2023-11-20	134.64	70.74	37475.64	44.74	177.9	57.34	50.41	23.58	71.27	535.1	51.77	104.5
2023-11-21	134.96	70.84	35751.89	43.64	176.55	57.98	49.94	23.84	71.3	539.59	51.95	104.46
2023-11-22	136.09	70.9	37424.31	43.67	178.65	57.47	48.72	23.67	72.03	543.76	51.56	104.01
2023-11-24	136.61	70.56	37745.84	43.96	178.65	57.55	47.78	24.33	72.15	547.1	52.02	104.57
2023-11-27	137.47	70.99	37241.63	44.08	179.7	57.58	48.24	24.67	71.9	543.59	52.26	103.96
2023-11-28	136.43	71.29	37838.26	44.23	183.65	58.16	47.82	24.93	71.83	540.53	52.88	103.9
2023-11-29	135.49	71.66	37863.84	44.94	182.1	58.36	48.14	25.07	71.71	534.98	52.03	102.34
2023-11-30	137.87	71.43	37732.27	44.7	195	58.51	46.77	25.29	72.17	552.97	51.9	102.74
2023-12-01	137.68	71.81	38703.54	43.74	193.9	59.17	46.77	25.5	72.8	547.16	51.45	102.99
2023-12-04	138.64	71.52	41987.24	42.35	188.9	58.67	45.51	24.56	73	548.28	51.43	102.43
2023-12-05	138.68	71.98	44084.39	41.92	193.85	58.23	46.57	24.2	73.21	550.26	51.91	100.44
2023-12-06	138.49	72.19	43764.05	41.27	185.25	60.2	45.5	23.89	73.05	549.53	51.35	99.11
2023-12-07	139.02	72.17	43280.95	42.15	185.5	59.85	46.6	23.73	74.18	548.27	50.82	98.42
2023-12-08	139.32	71.82	44192.87	42.7	185.15	59.7	47.51	22.97	73.83	549.77	50.29	99.55
2023-12-11	143.07	71.83	41229.61	44.54	194	59.71	46.63	22.77	73.93	543.68	50.41	99.62
2023-12-12	144.36	72.04	41477.39	44.04	191.15	59.52	47.66	22.73	73.61	545.72	50.45	98.05
2023-12-13	144.35	72.96	42885.54	44.57	194.65	62.51	48.09	22.64	75.34	549.01	51.35	98.92
2023-12-14	139.24	73.51	43027.77	45.18	200.1	62.78	48.35	24.1	74.2	534.24	50.72	101.58
2023-12-15	139.06	73.4	41933.89	46.16	201.8	61.5	48.89	23.87	73.54	531.12	50.91	100.9
2023-12-18	138.75	73.25	42650.01	45.69	209.55	61	50.08	23.83	72.86	526.55	51.66	101.65
2023-12-19	138.25	73.39	42266.22	46.66	202.4	61.57	49.6	24.04	73.3	524.04	51.84	102.99
2023-12-20	135.62	73.63	43674.77	45.76	190.6	59.84	48.11	24.35	73.25	515.93	51.24	101.27
2023-12-21	135.4	73.62	43875.32	47.08	193.6	59.6	48.99	24.31	73.53	519.88	51.6	101.73
2023-12-22	137.4	73.36	44013.73	48	192.8	59.75	48.83	24.29	73.53	520.31	52.22	101.91
2023-12-26	138.08	73.43	42515.53	50.5	194.35	60.21	49.28	24.14	73.33	520.03	52.14	102.14
2023-12-27	138.39	73.9	43474.4	50.76	197.75	60.58	49.42	24.38	73.03	522.79	52.63	101.66
2023-12-28	139.82	73.72	42581.23	50.39	198	61.02	49.52	24.13	73.04	524.9	52.52	100.19
2023-12-29	139.98	73.55	42063.45	50.25	188.3	60.74	49.52	23.85	73.13	526.47	52.55	99.98
